,source,title,cve_id,cwe_id,href,package,score,severity,date_published,version,refs,commit,commits,repo,sha_list,dates,ext_files,n_files,parents,messages,lang,n_lang
437,node_advisories,Cross-site Scripting (XSS),,CWE-79,https://snyk.io/vuln/npm:angular:20180202,angular,6.5,medium, 2/18/18,versions <1.6.9,,['https://github.com/angular/angular.js/commit/b9ef6585e10477fbbf912a971fe0b390bca692a6'],1,angular/angular.js,['b9ef6585e10477fbbf912a971fe0b390bca692a6'],"['01/06/2018, 18:23:14']",{'js'},1,[['e06b4fb62c13ccbabbba0ed53c870301dd606b50']],['fix($sanitize): sanitize `xml:base` attributes\n\nOn Firefox there is a XSS vulnerability if a malicious attacker\ncan write into the `xml:base` attribute on an SVG anchor.\n\nThanks to Masato Kinugawa at Cure23'],{'js'},1
438,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:actionhero:20161027,actionhero,6.5,medium, 5/8/17,versions <15.1.2 >=13.0.0,,['https://github.com/actionhero/actionhero/commit/f9f5d92f7c50a6dad38f558bd0a207b18e3580c1'],1,actionhero/actionhero,['f9f5d92f7c50a6dad38f558bd0a207b18e3580c1'],"['10/27/2016, 23:05:06']",{'js'},1,"[['57dd64aaf1bc53ece4b6ea63528109c2ab08583f', 'af78a397fb8b35019dc8e11859f696fa852665eb']]",['Merge pull request #972 from evantahler/fixes\n\nXSS Fixes'],{'js'},1
440,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:angular-gettext:20140624,angular-gettext,6.5,medium, 1/23/17,versions <1.0.0,,['https://github.com/rubenv/angular-gettext/commit/a1ef4c26c3cae348c601cbbf2f9f4ac96f397755'],1,rubenv/angular-gettext,['a1ef4c26c3cae348c601cbbf2f9f4ac96f397755'],"['07/29/2014, 13:41:29']","{'js', 'coffee', 'html'}",3,[['21eacfdbe495738d9617bac2fd3cfd71d43f173a']],['Completely rewrite directive.'],"{'js', 'coffee', 'html'}",3
441,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:blocks:20160910,blocks,6.5,medium, 1/19/18,versions <0.3.5,,['https://github.com/astoilkov/jsblocks/commit/69ae8d8f52fe4c4bd91806fbc419f9899e14901c'],1,astoilkov/jsblocks,['69ae8d8f52fe4c4bd91806fbc419f9899e14901c'],"['10/03/2016, 21:16:49']",{'js'},1,[['d5acc8a9e75b11936ce23764ddd98158db86f4c6']],"[""Moved the inline script tag for the server data to a data attribute on the\nbody.\n\nPrevents some XSS attacks.\nAlso moved the now required parsing to it's own module query/serverData.\n\nWe should prevent most XSS-Attacks now.\n\nCloses #151""]",{'js'},1
442,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:boom:20130209,boom,6.5,medium, 10/5/16,versions <0.3.0,,['https://github.com/hapijs/boom/commit/c56a9f859e2c17da7973a7cdaacb92d804cb43b0'],1,hapijs/boom,['c56a9f859e2c17da7973a7cdaacb92d804cb43b0'],"['02/08/2013, 23:24:45']","{'js', 'json'}",2,[['534862edc089ede63503c7824937280dc789ca49']],['misc'],"{'json', 'js'}",2
443,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:bootstrap:20120510,bootstrap,6.5,medium, 4/10/17,versions <2.1.0,,['https://github.com/twbs/bootstrap/commit/f836473129819c2e348f821ed268451b9b8bf2e4'],1,twbs/bootstrap,['f836473129819c2e348f821ed268451b9b8bf2e4'],"['06/03/2012, 00:55:10']","{'js', 'mustache', 'html'}",3,[['fc96bc8bba0687fb5845bffc72eb048535583499']],['add html option back to tooltip and popover to explicitly prevent XSS #3421'],"{'js', 'mustache', 'html'}",3
444,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:cheerio:20120311,cheerio,6.5,medium, 10/20/16,versions <=0.8.3,,[ 'https://github.com/cheeriojs/cheerio/commit/1e2b3240f11b1a7fa3f0bc9009f18a5d7b59bae1'],1,cheeriojs/cheerio,['1e2b3240f11b1a7fa3f0bc9009f18a5d7b59bae1'],"['07/06/2012, 01:18:54']",{'js'},1,[['e9f8e0014475ce5e7c5b8b906413ced0e4c44dad']],['fixed xss vulnerabilities on .attr() and .text()'],{'js'},1
445,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:ckeditor-dev:20160822,ckeditor-dev,6.5,medium, 9/18/16,versions <4.5.11,,['https://github.com/ckeditor/ckeditor-dev/commit/5b1f7c0da97ebcffff987da3f860dbcee7a24ad9'],1,ckeditor/ckeditor-dev,['5b1f7c0da97ebcffff987da3f860dbcee7a24ad9'],"['08/25/2016, 12:28:59']",{'js'},1,[['28af397f5f7d08bb4be8e9024e74ab7e7ca784a4']],"[""Prevent XSS using link's display text.""]",{'js'},1
446,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:clusterize.js:20150429,clusterize.js,7.1,high, 12/25/16,versions <0.3.1,,['https://github.com/NeXTs/Clusterize.js/pull/5/commits/0c3d6486d6dac4c7dd04aa5525d4f705ec3351fc'],1,NeXTs/Clusterize.js,['0c3d6486d6dac4c7dd04aa5525d4f705ec3351fc'],"['04/29/2015, 19:43:24']",{'js'},1,[['2a505a3d95eecaac9b791eea90cb3bf15da462b5']],['Switch to DOM methods to avoid XSS attack'],{'js'},1
447,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:datatables:20151106,datatables,6.5,medium, 5/8/17,versions <1.10.10 >=1.10.1,,['https://github.com/DataTables/DataTables/commit/6f67df2d21f9858ec40a6e9565c3a653cdb691a6'],1,DataTables/DataTables,['6f67df2d21f9858ec40a6e9565c3a653cdb691a6'],"['11/06/2015, 10:40:50']","{'js', 'datatables-commit-sync'}",2,[['369214c77767269642c6585b893d6944d42bb172']],['New: `$.fn.dataTable.render.text` renderer method that can be used to help prevent against possible XSS attacks. It will basically encode HTML entities so they are shown in the rendered view rather than being written directly as HTML.\nUpdate: `$.fn.dataTable.render.number` will now return the original value rather than NaN if the value cannot be parsed as a number.'],"{'datatables-commit-sync', 'js'}",2
448,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:dompurify:20141008,dompurify,6.5,medium, 4/24/17,versions <0.4.4,,['https://github.com/cure53/DOMPurify/commit/4817f34ac0d413c002adb03d14da169f71057771'],1,cure53/DOMPurify,['4817f34ac0d413c002adb03d14da169f71057771'],"['10/08/2014, 16:36:18']",{'js'},1,[['273d97278821680944c8c10d0972ce6b5afbb525']],['Fixed a bug in the clobber check that caused a bypass in jPurify\nFixed a possible security issue caused by double-clobbering\nThanks @avilidienbrunn'],{'js'},1
449,node_advisories,Cross-site Scripting (XSS),CVE-2014-1403,CWE-79, https://snyk.io/vuln/npm:easyxdm:20130110,easyxdm,5.3,medium, 5/30/17,versions <2.4.19,,['https://github.com/oyvindkinsey/easyXDM/commit/a3194d32c25a0d27a10a47304eb9c9be93ffbf13'],1,oyvindkinsey/easyXDM,['a3194d32c25a0d27a10a47304eb9c9be93ffbf13'],"['01/18/2014, 21:59:56']","{'js', 'xml', 'html'}",3,[['7d79817ea513c6079fbaf8e29a977be58023a6b3']],['Fix for CVE-2014-1403'],"{'js', 'xml', 'html'}",3
450,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:foundation-sites:20150619,foundation-sites,6.5,medium, 3/13/17,versions <5.5.3,,['https://github.com/zurb/foundation-sites/commit/bf57af9429fbe5e4b18e32e951504136df996e10'],1,zurb/foundation-sites,['bf57af9429fbe5e4b18e32e951504136df996e10'],"['06/19/2015, 22:23:39']",{'js'},1,"[['880b4cfed1971b928658095c08060768100f62d7', '26a3c4425334e717f9def61cb68c655014922a76']]",['Merge pull request #6640 from mayakokits/6639\n\nfixed XSS vulnerability in Clearing'],{'js'},1
451,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:fullpage.js:20151207,fullpage.js,6.5,medium, 5/8/17,versions <2.7.6,,['https://github.com/alvarotrigo/fullPage.js/pull/1705/commits/186c16ec140976e878f2e4ef4256920dc928d23e'],1,alvarotrigo/fullPage.js,['186c16ec140976e878f2e4ef4256920dc928d23e'],"['12/07/2015, 16:36:58']",{'js'},1,[['a6c14f06746ddf23271f32a89daca3382064b317']],['fix: potential problem'],{'js'},1
452,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:ghost:20161007,ghost,6.5,medium, 5/30/17,versions <1.0.0-alpha.5 >=1.0.0-alpha.1 || >=0.8.0 < 0.11.2,,['https://github.com/TryGhost/Ghost/commit/03e4acdb374ce5067ce630b40f95743ca3e1ef21'],1,TryGhost/Ghost,['03e4acdb374ce5067ce630b40f95743ca3e1ef21'],"['10/14/2016, 14:31:20']",{'js'},1,[['ea2c3a0a3f26c5496b685e8a6fa644a91784d971']],['🐛 Subscribers: validate urls (#7540)\n\nno issue\r\n\r\n- Ensure URLs submitted via form are sanitized so that we only accept real urls\r\n- Add some tests for the isEmptyOrURL validator'],{'js'},1
453,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:hapi:20130320,hapi,6.5,medium, 11/22/16,versions <0.16.0,,['https://github.com/hapijs/hapi/commit/41eadf911fb4d9ca765891474e7d0edefd883402'],1,hapijs/hapi,['41eadf911fb4d9ca765891474e7d0edefd883402'],"['03/20/2013, 22:35:00']",{'js'},1,"[['c6359bc1464a6e041fc67f2234b22481f399eacf', 'd83f986118e51b9171e2640e6b0f04b2c82acbff']]",['Merge pull request #700 from wpreul/master\n\nAdding security tests and fixing security bugs'],{'js'},1
454,node_advisories,Cross-site Scripting (XSS),CVE-2017-16008,CWE-79, https://snyk.io/vuln/npm:i18next:20151018,i18next,6.5,medium, 2/13/17,versions <1.10.3,,['https://github.com/i18next/i18next/pull/443/commits/34e8e13a2b64708a0aed01092e4dbfd0e5013831'],1,i18next/i18next,['34e8e13a2b64708a0aed01092e4dbfd0e5013831'],"['10/05/2015, 22:48:24']",{'js'},1,[['710e89a7a1ddb7e7d793e2f7432bf2ccba0bfaa9']],"['Reimplement XSS-vulnerable sequential replacement code\n\nThe interpolation resolution code inside translate.js is looping over\neach key in the interpolation dictionary and applying the replacements\none at a time. This means that if untrusted user input contains the name\nof another key in the dictionary, for example \'__lastName__, an\nunexpected interpolation can happen:\n\n````\ni18n.t(\'__firstName__ __lastName__\', {\n    firstName: \'__lastName__\',\n    lastName: \'foo\',\n});\n// equals ""foo foo""\n````\n\nThis combines with the unescaping suffix feature to cause XSS injection,\neven with escapeInterpolation set to true. For example,\n\n````\ni18n.t(\'__firstName__ __lastName__\', {\n    escapeInterpolation: true,\n    firstName: \'__lastNameHTML__\',\n    lastName: \'<script>\',\n});\n// equals ""<script> &lt;script&gt;""\n````\n\nThis PR fixes that by performing the replacements *all at the same\ntime*. This means that untrusted input cannot cause these unexpected\nextra interpolations.']",{'js'},1
455,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:jquery-migrate:20130419,jquery-migrate,5.4,medium, 12/26/16,versions <1.2.1,,['https://github.com/jquery/jquery-migrate/commit/91d55f51fd28908d98d5c5fba6b63c3475213556'],1,jquery/jquery-migrate,['91d55f51fd28908d98d5c5fba6b63c3475213556'],"['04/29/2013, 19:31:51']","{'js', 'md'}",2,[['90345bb9d10dbe88b4f14beac0d007349a649aed']],"['No HTML string can start with ""#"", avoids XSS. Close gh-36.']","{'js', 'md'}",2
456,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:jquery-mobile:20120802,jquery-mobile,6.5,medium, 12/26/16,versions <1.2.0,,['https://github.com/jquery/jquery-mobile/commit/370413072db4fd8ee0da4455d9a08abc9ef5ba24'],1,jquery/jquery-mobile,['370413072db4fd8ee0da4455d9a08abc9ef5ba24'],"['08/07/2012, 20:21:58']",{'js'},1,[['2daa1793fb9f989e0e86cf8dc0283f08117357eb']],['make sure the username and password in the url are encoded Fixes #4787'],{'js'},1
457,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:js-xss:20150812,js-xss,6.5,medium, 1/19/18,versions <0.2.7,,['https://github.com/leizongmin/js-xss/commit/fb5891fa7c97a288ed533352ca75031bccd297b6'],1,leizongmin/js-xss,['fb5891fa7c97a288ed533352ca75031bccd297b6'],"['08/18/2015, 10:33:56']",{'js'},1,[['594b59baf111210a2691abac0dc0cbad2715fffd']],['Fixed issue #40 start quote only when the previous char is `=`'],{'js'},1
458,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:jspdf:20140327,jspdf,6.5,medium, 3/28/17,versions <1.1.135,,['https://github.com/MrRio/jsPDF/commit/626567755ca1ed35295fd75c2a70654449332468'],1,MrRio/jsPDF,['626567755ca1ed35295fd75c2a70654449332468'],"['03/27/2014, 06:19:49']",{'js'},1,[['eff3bdc5f8e47c9132fe2732d227a6fc876c5f8b']],['Security fix'],{'js'},1
459,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:jstree:20140710,jstree,6.5,medium, 6/21/17,versions <3.0.3,,['https://github.com/vakata/jstree/commit/94f8f564bd01290d04ac1ec8e2e4b51b14fb15dc'],1,vakata/jstree,['94f8f564bd01290d04ac1ec8e2e4b51b14fb15dc'],"['07/16/2014, 07:23:14']","{'js', 'json'}",2,[['5a68714028159c1b119e4c334f2f9de75d07397a']],['added force_text option to strip HTML - close #756'],"{'json', 'js'}",2
460,node_advisories,Cross-site Scripting (XSS),CVE-2017-15881,CWE-79, https://snyk.io/vuln/npm:keystone:20170918,keystone,6.5,medium, 11/5/17,versions <4.0.0-beta.7,,['https://github.com/keystonejs/keystone/commit/f08baa4fb4084b7ec9f356d313dcfd6d7d7d0f8b'],1,keystonejs/keystone,['f08baa4fb4084b7ec9f356d313dcfd6d7d7d0f8b'],"['10/23/2017, 07:02:38']","{'js', 'md', 'json', 'lock'}",4,"[['f262c6762f2b98badf1669f1678d752e4a802dfc', 'e22690475b87bda4bca75f1bfe3ac3694380da66']]",['Merge pull request #4478 from keystonejs/molomby/sec-fixes\n\nSecurity fixes'],"{'json', 'js', 'lock', 'md'}",4
461,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:kibana:20160628,kibana,6.5,medium, 12/25/17,versions <5.0.0-alpha5,,['https://github.com/elastic/kibana/commit/271aa697075bc2c8f931a1310b20a4ced119bcd5'],1,elastic/kibana,['271aa697075bc2c8f931a1310b20a4ced119bcd5'],"['06/28/2016, 20:58:01']","{'js', 'jade'}",2,"[['1248b2fc576c89401759b3e4e415ec7a54a3244b', 'e33fa407aeee2c04d65d5b308e355ebda14a22e5']]",['Merge pull request #7568 from bevacqua/hotfix/config-xss\n\nFixed scripting issues due to improperly encoded kibana payload'],"{'js', 'jade'}",2
462,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:knockout:20130701,knockout,5.4,medium, 3/13/17,versions >=2.1.0-pre <3.0.0,,['https://github.com/knockout/knockout/commit/0f6e3c9dcc7df4a1b8e8b7c4ec3d5b8c5eb4e4c2'],1,knockout/knockout,['0f6e3c9dcc7df4a1b8e8b7c4ec3d5b8c5eb4e4c2'],"['07/01/2013, 09:48:45']",{'js'},1,[['fb579af58c0131e4fdab8dee10780cbc5e706523']],"['Prevent binding to the text nodes emitted from a ""text"" binding (fixes a potential XSS issue)']",{'js'},1
463,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:lets-chat:20160810,lets-chat,5.4,medium, 3/6/17,versions <0.4.8 >=0.3.10,,['https://github.com/sdelements/lets-chat/commit/34532f521927decd9cf896e62c15cb95fca555b1'],1,sdelements/lets-chat,['34532f521927decd9cf896e62c15cb95fca555b1'],"['08/10/2016, 13:43:21']",{'js'},1,[['5aefd296f7d10a5ec8454a669c95458f74bbc0b5']],['Fix possible SVG xss by forcing download'],{'js'},1
464,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:mediaelement:20170208,mediaelement,6.5,medium, 5/8/17,versions >=3.0.0 <3.1.2,,['https://github.com/johndyer/mediaelement/commit/fd88ce0e2fab8e02f8ab8e00a0b2bfc5769966cf'],1,johndyer/mediaelement,['fd88ce0e2fab8e02f8ab8e00a0b2bfc5769966cf'],"['02/08/2017, 14:07:03']","{'css', 'js', 'md', 'vtt'}",4,[['37e69481941d900020518aabf05932f34a8c514e']],['Added workflow to sanitize HTML for captions due to potential XSS vulnerability'],"{'js', 'vtt', 'css', 'md'}",4
465,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:nodebb:20150413,nodebb,6.5,medium, 4/3/17,versions >=0.6.1 <0.7.0,,['https://github.com/NodeBB/NodeBB/commit/1910fdb977068d3f70f9b138175990bcc7910840'],1,NodeBB/NodeBB,['1910fdb977068d3f70f9b138175990bcc7910840'],"['04/13/2015, 17:04:47']",{'js'},1,[['cf825d02b79854ddb81bd53074e30521742e80fd']],"['fix xss on guest handles, make sure guest handlers arent longer than max username length']",{'js'},1
466,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:octotree:20160613,octotree,6.5,medium, 5/30/17,versions <2.0.11,,['https://github.com/buunguyen/octotree/commit/3bf37eac209c1fc0d3d6a70417e316d86612b426'],1,buunguyen/octotree,['3bf37eac209c1fc0d3d6a70417e316d86612b426'],"['06/13/2016, 23:14:01']","{'md', 'zip', 'nex', 'xpi', 'plist', 'safariextz', 'json', 'js', 'crx'}",9,[['04f879c15f3e9552931fdfcfd6c3a80a933d2934']],['Fix possible XSS via repo branch'],"{'json', 'xpi', 'js', 'crx', 'safariextz', 'plist', 'nex', 'md'}",8
467,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:plotly.js:20151210,plotly.js,5.4,medium, 2/28/17,versions >=1.0.0 <1.2.1,,['https://github.com/plotly/plotly.js/commit/d5885957f72e21a25782dc28e2028ffe8debf5ef'],1,plotly/plotly.js,['d5885957f72e21a25782dc28e2028ffe8debf5ef'],"['12/10/2015, 15:56:06']",{'js'},1,[['92a9850efe40a9ad1af14672b45935d9c6a69274']],['omit anchors with XSS href via a whitelist in convertToSVG'],{'js'},1
468,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:polyfill-service:20160126,polyfill-service,6.5,medium, 5/8/17,versions <3.1.2,,['https://github.com/financial-times/polyfill-service/commit/aadd8d08b50f7f9c02b431d06f6ee2158902c53c'],1,financial-times/polyfill-service,['aadd8d08b50f7f9c02b431d06f6ee2158902c53c'],"['01/26/2016, 11:12:55']",{'js'},1,[['fad0bcdc0f717ac1aa8ca0ebdf8bbcc6f105d4aa']],['Eliminate XSS vuln in feature parsing'],{'js'},1
469,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:pure:20170529,pure,6.5,medium, 12/25/17,versions <2.86.0,,['https://github.com/pure/pure/commit/1c41ee35503b08a25eefb30cb3cc7ed2d5af4f3d'],1,pure/pure,['1c41ee35503b08a25eefb30cb3cc7ed2d5af4f3d'],"['05/29/2017, 09:25:51']","{'js', 'md', 'json'}",3,[['d00b1240bfa4a40a0e9235448cd4a4342385f32b']],['[master] convert <> to &lt &gt to mitigate XSS code injection'],"{'json', 'js', 'md'}",3
470,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:ql.io-engine:20120214,ql.io-engine,6.5,medium, 5/8/17,versions <0.4.2,,['https://github.com/ql-io/ql.io/commit/9cd65439921832e059ac8605c5b53e40e57bfdd4'],1,ql-io/ql.io,['9cd65439921832e059ac8605c5b53e40e57bfdd4'],"['02/14/2012, 05:50:06']",{'js'},1,"[['ad96df7731168cd6ff3f8d81bcff452b1af2e883', 'f9225faf22126a877a5f7aa21422589e832f7334']]",['Merge pull request #277 from prabhakhar/master\n\nHandling 404s and sanitizing the returned url'],{'js'},1
471,node_advisories,Cross-site Scripting (XSS),CVE-2013-7035,CWE-79, https://snyk.io/vuln/npm:react:20131217,react,6.5,medium, 1/18/17,versions >=0.5.0 <0.5.2 || >=0.4.0 <0.4.2,,"['https://github.com/facebook/react/commit/94a9a3e752fe089ab23f3a90c26d20d46d62ab10', 'https://github.com/facebook/react/commit/393a889aaceb761f058b09a701f889fa8f8b4e64']",2,facebook/react,"['94a9a3e752fe089ab23f3a90c26d20d46d62ab10', '393a889aaceb761f058b09a701f889fa8f8b4e64']","['12/17/2013, 10:07:49', '12/17/2013, 10:07:49']",{'js'},1,"[['48af9c7bdad9c18f9349bcf3949b656da19ab56e'], ['3e455a43975a34daac7dca978cbcc43c5a9d4ab1']]","['fixes ReactTextComponent rootID unescapedness', 'fixes ReactTextComponent rootID unescapedness']",{'js'},1
472,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:rendr:20160311,rendr,6.5,medium, 5/8/17,versions <1.1.4 >=0.4.0,,['https://github.com/rendrjs/rendr/commit/d712bd5c3a5a9f5150153dec8555b06ee30680f7'],1,rendrjs/rendr,['d712bd5c3a5a9f5150153dec8555b06ee30680f7'],"['03/11/2016, 18:04:41']",{'js'},1,[['554984e5cc91e56b82fe8ed005fe076ea32d32eb']],"[""Don't unescape view options\n\nThese are automatically unescaped whenever they are rendered to the DOM\nso doing it here actually unescapes the content too many times, opening\nup a potential XSS vector, e.g. when displaying escaped HTML in a\n_block.""]",{'js'},1
473,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:rendr-handlebars:20140722,rendr-handlebars,6.5,medium, 5/30/17,versions <1.0.0,,['https://github.com/rendrjs/rendr-handlebars/commit/f1ee88e36318175b401b743ed00379e8bc63ea8c'],1,rendrjs/rendr-handlebars,['f1ee88e36318175b401b743ed00379e8bc63ea8c'],"['02/25/2015, 00:49:11']","{'json', 'js'}",2,"[['d7b4f62dc099fbfb01dc33364f05b608c429ada6', '7631e80ba44854f431bf4c7e08d9716cf4901c58']]",['Merge pull request #48 from rendrjs/server-2-client-json\n\nadd serverToClientJson helper'],"{'json', 'js'}",2
474,node_advisories,Cross-site Scripting (XSS),CVE-2017-16018,CWE-79, https://snyk.io/vuln/npm:restify:20160225,restify,6.5,medium, 2/13/17,versions <4.1.0 >=2.0.0,,['https://github.com/restify/node-restify/commit/a015067232ad62aa035675dc63a46dce31fed3f3'],1,restify/node-restify,['a015067232ad62aa035675dc63a46dce31fed3f3'],"['03/16/2016, 20:26:50']",{'js'},1,[['c1003559f06042d6c4adf195a134b0c8176e754d']],['fix potential xss vector'],{'js'},1
475,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:reveal.js:20131024,reveal.js,6.5,medium, 3/13/17,versions <2.6.0,,['https://github.com/hakimel/reveal.js/commit/f1f28f61e608b70f437860e82555e3e4a9abd4b9'],1,hakimel/reveal.js,['f1f28f61e608b70f437860e82555e3e4a9abd4b9'],"['10/24/2013, 12:59:52']",{'js'},1,[['c7077cf798326d820a520f2692c5ae29e2f7b4dd']],['plug potential xss vector'],{'js'},1
476,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:riot:20131114,riot,6.5,medium, 5/8/17,versions <0.9.6,,['https://github.com/riot/riot/commit/759fc7fac07cc700302ac47c2c9dd80daa55d567'],1,riot/riot,['759fc7fac07cc700302ac47c2c9dd80daa55d567'],"['11/14/2013, 06:44:34']",{'js'},1,"[['5a7b14e0426056da3e9be96cd9c63a1432da4546', '92d833b1a29b40990b8d51541a6e0dd498e4c51c']]",['Merge pull request #46 from crazy2be/master\n\nReduce Vulnerability to XSS'],{'js'},1
477,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:select2:20130108,select2,6.5,medium, 3/13/17,versions >=1.0.0 <3.3.0,,"['https://github.com/select2/select2/commit/353672832dc8d0e4abed7ec14db6d82c83e17045', 'https://github.com/select2/select2/commit/fcea1523fddbf678dc482c00b7df5997527f8d33']",2,select2/select2,"['353672832dc8d0e4abed7ec14db6d82c83e17045', 'fcea1523fddbf678dc482c00b7df5997527f8d33']","['01/12/2013, 00:39:48', '01/14/2013, 17:52:40']",{'js'},1,"[['5f2828098e6e98f33efe6db39555c4708e5a7240', 'a65c08097ec843d9ecfea7d4a2a73b98e32d3325'], ['353672832dc8d0e4abed7ec14db6d82c83e17045', 'c0dd741a79af6334275dac0385d99c5c54fb52dd']]","['Merge pull request #691 from jelte12345/master\n\nFix XSS injection', 'Merge pull request #703 from jelte12345/master\n\nFixed my own XSS pull request to actually work']",{'js'},1
478,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:showdown-xss-filter:20150602,showdown-xss-filter,6.5,medium, 1/19/18,versions <0.1.1,,['https://github.com/VisionistInc/showdown-xss-filter/commit/154d5cc15f22ba2687392488849f0f95860c66d3'],1,VisionistInc/showdown-xss-filter,['154d5cc15f22ba2687392488849f0f95860c66d3'],"['06/02/2015, 12:56:11']","{'json', 'js'}",2,[['3a4cadadadd44ce13ab51e33492a116733343f07']],"[""Fixing markdown vulnerabilities.\n\nThanks to @tivie 's article, found that this extension did not filter XSS attacks that were created using markdown syntax.  Fix was to have this extension be an 'output' type extension, so that it ran after the markdown was rendered against the final HTML.\n\nThis fixes #4.""]","{'json', 'js'}",2
479,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:socket.io:20120417,socket.io,5.4,medium, 2/13/17,versions <0.9.6,,['https://github.com/socketio/socket.io/commit/e98fc7bc865640e777c26dbb1040f33ff103aa78'],1,socketio/socket.io,['e98fc7bc865640e777c26dbb1040f33ff103aa78'],"['04/17/2012, 22:48:32']",{'js'},1,[['a4e53a642bbb539b44e823abb82d4086f05afc2d']],['Fixed XSS in jsonp-polling.'],{'js'},1
480,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:squire-rte:20160606,squire-rte,6.5,medium, 3/13/17,versions <1.6.0,,['https://github.com/neilj/Squire/commit/bd4d377cf0c836f81ecf30b76bbdf7fc454bb0be'],1,neilj/Squire,['bd4d377cf0c836f81ecf30b76bbdf7fc454bb0be'],"['06/06/2016, 01:32:15']",{'js'},1,[['9dcc4fb79f7d4a0051bcc09a50d3a57b240444c9']],"['Sanitise pasted HTML if DOMPurify library present.\n\nThis protects against malicious HTML being added to the clipboard, and also\nremoves unwanted content before insertion.\n\nDOMPurify can be found at https://github.com/cure53/DOMPurify']",{'js'},1
481,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:swagger-ui:20160901,swagger-ui,6.1,medium, 3/13/17,versions <2.2.3,,['https://github.com/swagger-api/swagger-ui/commit/f87eaaa81073a61e30ff0cedee4fd9cd2dd1fca9'],1,swagger-api/swagger-ui,['f87eaaa81073a61e30ff0cedee4fd9cd2dd1fca9'],"['09/01/2016, 13:09:44']","{'jshintrc', 'js', 'html'}",3,[['48e7bc1331ebbf1497d66f1f973b0cf349b12f42']],['replaced satinize with sanitize-html'],"{'jshintrc', 'js', 'html'}",3
482,node_advisories,Cross-site Scripting (XSS),,CWE-79, https://snyk.io/vuln/npm:textangular:20150213,textangular,4.3,medium, 2/13/17,versions <1.3.7,,['https://github.com/fraywing/textAngular/commit/f5f27c26bc99dc6f8bb226d7beb99ce8bcada01a'],1,fraywing/textAngular,['f5f27c26bc99dc6f8bb226d7beb99ce8bcada01a'],"['02/13/2015, 03:26:58']",{'js'},1,[['b58c7e7428b98377d51ad0c74ef9352b9e0e05b0']],['fix(taSanitize): Close XSS vector\n\nIMPORTANT: This closes an issue whereby javascript could be executed by placing javascript in onload or other script tags.'],{'js'},1
